Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, EASTERN, FOODSIZE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"65,383,225",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, EASTERN, FOODSIZE - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"305,752,216",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, EASTERN, FOODSIZE - SALES, MEASURED IN HEAD / LB",TOTAL,NOT SPECIFIED,7,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, EASTERN, FOODSIZE - SALES, MEASURED IN LB",TOTAL,NOT SPECIFIED,"43,433,740",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, EASTERN, LARVAE & SEED - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,30,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, EASTERN, LARVAE & SEED - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,789,516",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, PACIFIC - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,145,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, PACIFIC - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"86,741,596",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, PACIFIC, FOODSIZE - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,140,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, PACIFIC, FOODSIZE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"81,721,196",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, PACIFIC, FOODSIZE - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"213,406,271",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, PACIFIC, FOODSIZE - SALES, MEASURED IN HEAD / LB",TOTAL,NOT SPECIFIED,4,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, PACIFIC, FOODSIZE - SALES, MEASURED IN LB",TOTAL,NOT SPECIFIED,"51,547,153",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, PACIFIC, LARVAE & SEED - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,16,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, PACIFIC, LARVAE & SEED - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,020,400",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, RETAIL - SALES, MEASURED IN PCT BY OUTLET",TOTAL,NOT SPECIFIED,4,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, WHOLESALE, DIRECT TO RETAILER - SALES, MEASURED IN PCT BY OUTLET",TOTAL,NOT SPECIFIED,15,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, WHOLESALE, EXPORTS - SALES, MEASURED IN PCT BY OUTLET",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, WHOLESALE, GOVT - SALES, MEASURED IN PCT BY OUTLET",TOTAL,NOT SPECIFIED, (Z),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, WHOLESALE, LIVE HAULERS & BROKERS - SALES, MEASURED IN PCT BY OUTLET",TOTAL,NOT SPECIFIED,35,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, WHOLESALE, OTHER OUTLETS - SALES, MEASURED IN PCT BY OUTLET",TOTAL,NOT SPECIFIED,6,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, WHOLESALE, OTHER PRODUCERS - SALES, MEASURED IN PCT BY OUTLET",TOTAL,NOT SPECIFIED,17,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, WHOLESALE, PROCESSOR - SALES, MEASURED IN PCT BY OUTLET",TOTAL,NOT SPECIFIED,15,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MOLLUSKS,"MOLLUSKS, WHOLESALE, RECREATIONAL STOCKING - SALES, MEASURED IN PCT BY OUTLET",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,ALASKA,2,,,,,,,0,,MOLLUSKS,MOLLUSKS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,22,
CENSUS,2013,YEAR,,STATE,ALASKA,2,,,,,,,0,,MOLLUSKS,"MOLLUSKS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,ALASKA,2,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,STATE,ALASKA,2,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,ALASKA,2,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, GEODUCK - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,STATE,ALASKA,2,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, GEODUCK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,ALASKA,2,,,,,,,0,,MOLLUSKS,"MOLLUSKS, MUSSELS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,4,
CENSUS,2013,YEAR,,STATE,ALASKA,2,,,,,,,0,,MOLLUSKS,"MOLLUSKS, MUSSELS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"21,850",
CENSUS,2013,YEAR,,STATE,ALASKA,2,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,22,
CENSUS,2013,YEAR,,STATE,ALASKA,2,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"518,773",
CENSUS,2013,YEAR,,STATE,ALASKA,2,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, PACIFIC - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,22,
CENSUS,2013,YEAR,,STATE,ALASKA,2,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, PACIFIC - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"518,773",
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MOLLUSKS,MOLLUSKS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,27,
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MOLLUSKS,"MOLLUSKS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,992,302",
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MOLLUSKS,"MOLLUSKS, ABALONE - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,9,
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MOLLUSKS,"MOLLUSKS, ABALONE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,4,
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, MANILA - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,4,
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, MANILA - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MOLLUSKS,"MOLLUSKS, MUSSELS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,9,
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MOLLUSKS,"MOLLUSKS, MUSSELS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,18,
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,877,151",
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, (EXCL EASTERN & PACIFIC) - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,5,
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, (EXCL EASTERN & PACIFIC) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, EASTERN - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,3,
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, EASTERN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, PACIFIC - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,18,
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, PACIFIC - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MOLLUSKS,MOLLUSKS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,25,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MOLLUSKS,"MOLLUSKS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"28,297,391",
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,16,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,135,415",
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, HARD - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,16,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, HARD - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,135,415",
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,13,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,161,976",
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, EASTERN - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,13,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, EASTERN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,161,976",
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MOLLUSKS,MOLLUSKS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,132,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MOLLUSKS,"MOLLUSKS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"19,640,914",
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,127,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,729,084",
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, (EXCL GEODUCK & HARD & MANILA) - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,10,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, (EXCL GEODUCK & HARD & MANILA) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, HARD - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,119,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, HARD - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OTHER SPECIES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,7,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OTHER SPECIES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,4,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, (EXCL EASTERN & PACIFIC) - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,2,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, (EXCL EASTERN & PACIFIC) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, EASTERN - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,2,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, EASTERN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MOLLUSKS,MOLLUSKS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,4,
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MOLLUSKS,"MOLLUSKS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,4,
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, (EXCL GEODUCK & HARD & MANILA) - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, (EXCL GEODUCK & HARD & MANILA) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, HARD - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,3,
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, HARD - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"116,000",
CENSUS,2013,YEAR,,STATE,HAWAII,15,,,,,,,0,,MOLLUSKS,MOLLUSKS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,3,
CENSUS,2013,YEAR,,STATE,HAWAII,15,,,,,,,0,,MOLLUSKS,"MOLLUSKS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,HAWAII,15,,,,,,,0,,MOLLUSKS,"MOLLUSKS, ABALONE - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,STATE,HAWAII,15,,,,,,,0,,MOLLUSKS,"MOLLUSKS, ABALONE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,HAWAII,15,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,2,
CENSUS,2013,YEAR,,STATE,HAWAII,15,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,HAWAII,15,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, (EXCL GEODUCK & HARD & MANILA) - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,STATE,HAWAII,15,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, (EXCL GEODUCK & HARD & MANILA) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,HAWAII,15,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, MANILA - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,STATE,HAWAII,15,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, MANILA - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,MOLLUSKS,MOLLUSKS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,39,
CENSUS,2013,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,MOLLUSKS,"MOLLUSKS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,355,478",
CENSUS,2013,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,39,
CENSUS,2013,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,355,478",
CENSUS,2013,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, (EXCL EASTERN & PACIFIC) - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,21,
CENSUS,2013,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, (EXCL EASTERN & PACIFIC) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,966,598",
CENSUS,2013,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, EASTERN - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,18,
CENSUS,2013,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, EASTERN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,388,880",
CENSUS,2013,YEAR,,STATE,MAINE,23,,,,,,,0,,MOLLUSKS,MOLLUSKS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,22,
CENSUS,2013,YEAR,,STATE,MAINE,23,,,,,,,0,,MOLLUSKS,"MOLLUSKS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,MAINE,23,,,,,,,0,,MOLLUSKS,"MOLLUSKS, MUSSELS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,5,
CENSUS,2013,YEAR,,STATE,MAINE,23,,,,,,,0,,MOLLUSKS,"MOLLUSKS, MUSSELS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,837,653",
CENSUS,2013,YEAR,,STATE,MAINE,23,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,17,
CENSUS,2013,YEAR,,STATE,MAINE,23,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,MAINE,23,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, EASTERN - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,17,
CENSUS,2013,YEAR,,STATE,MAINE,23,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, EASTERN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MOLLUSKS,MOLLUSKS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,10,
CENSUS,2013,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MOLLUSKS,"MOLLUSKS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,737,855",
CENSUS,2013,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, HARD - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, HARD - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,10,
CENSUS,2013,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, EASTERN - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,10,
CENSUS,2013,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OYSTERS, EASTERN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MOLLUSKS,MOLLUSKS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,132,
CENSUS,2013,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MOLLUSKS,"MOLLUSKS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,34,
CENSUS,2013,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, (EXCL GEODUCK & HARD & MANILA) - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,4,
CENSUS,2013,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, (EXCL GEODUCK & HARD & MANILA) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, HARD - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,33,
CENSUS,2013,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MOLLUSKS,"MOLLUSKS, CLAMS, HARD - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,711,698",
CENSUS,2013,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OTHER SPECIES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,2,
CENSUS,2013,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MOLLUSKS,"MOLLUSKS, OTHER SPECIES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
